File,WaveData20240823_021.csv,
1546.4,0.0001168,
1546.5,0.00001197,
1546.6,0.000002782,
1546.7,0.000001365,
1546.8,-0.00000000409,
1546.9,-0.0000006164,
1547,0.000001591,
1547.1,-0.000002633,
1547.2,0.00007838,
1547.3,0.0002558,
1547.4,0.0002638,
1547.5,0.0002687,
1547.6,0.0002698,
1547.7,0.0002649,
1547.8,0.0002705,
1547.9,0.0002677,
1548,0.0001114,
1548.1,0.00001125,
1548.2,0.0000003063,
1548.3,0.000001379,
1548.4,-0.00000008877,
1548.5,-0.00000000306,
1548.6,0.0000009508,
1548.7,0.0000000214,
1548.8,0.00007691,
1548.9,0.0002305,
1549,0.0002309,
1549.1,0.000236,
1549.2,0.0002306,
1549.3,0.0002323,
1549.4,0.0002316,
1549.5,0.0002264,
1549.6,0.00009282,
1549.7,0.000008426,
1549.8,0.0000007909,
1549.9,-0.0000002703,
1550,-0.00000138,
1550.1,-0.0000005305,
1550.2,0.0000004544,
1550.3,0.000001114,
1550.4,0.00007126,
1550.5,0.0002229,
1550.6,0.000234,
1550.7,0.0002305,
1550.8,0.0002323,
1550.9,0.000232,
1551,0.0002315,
1551.1,0.000228,
1551.2,0.000103,
1551.3,0.00001064,
1551.4,0.000001578,
1551.5,0.0000002131,
1551.6,-0.000001541,
1551.7,0.000001536,
1551.8,-0.0000005215,
1551.9,0.000001499,
1552,0.00006516,
1552.1,0.0002335,
1552.2,0.0002423,
1552.3,0.0002375,
1552.4,0.0002411,
1552.5,0.0002411,
1552.6,0.0002404,
1552.7,0.0002401,
1552.8,0.0001222,
1552.9,0.00001319,
1553,0.0000007619,
1553.1,0.0000006772,
1553.2,0.000001428,
1553.3,0.000001714,
1553.4,-0.0000001929,
1553.5,0.0000005893,
1553.6,0.00005597,
1553.7,0.0002421,
1553.8,0.0002493,
1553.9,0.0002471,
1554,0.0002502,
1554.1,0.0002462,
1554.2,0.0002429,
1554.3,0.0002436,
1554.4,0.0001176,
1554.5,0.00001801,
1554.6,0.000002263,
1554.7,0.000002247,
1554.8,-0.0000008282,
1554.9,0.0000009871,
1555,-0.000002259,
1555.1,0.0000003679,
1555.2,0.00003469,
1555.3,0.0002669,
1555.4,0.0002848,
1555.5,0.0002844,
1555.6,0.0002751,
1555.7,0.0002766,
1555.8,0.0002826,
1555.9,0.0002801,
1556,0.0001651,
1556.1,0.00001076,
1556.2,0.000002277,
1556.3,-0.0000003984,
1556.4,0.000002535,
1556.5,0.000001842,
1556.6,0.0000005078,
1556.7,0.000001021,
1556.8,0.000005874,
1556.9,0.0002233,
1557,0.0002442,
1557.1,0.0002437,
1557.2,0.0002465,
1557.3,0.0002457,
1557.4,0.0002381,
1557.5,0.0002387,
1557.6,0.0001763,
1557.7,0.00001694,
1557.8,0.000001365,
1557.9,0.000001491,
1558,-0.0000001341,
1558.1,0.0000008517,
1558.2,-0.0000001094,
1558.3,-0.0000001043,
1558.4,0.000001821,
1558.5,0.0002181,
1558.6,0.0002604,
1558.7,0.0002573,
1558.8,0.0002583,
1558.9,0.0002515,
1559,0.00025,
1559.1,0.00024,
1559.2,0.0002116,
1559.3,0.00004414,
1559.4,0.000005403,
1559.5,-0.0000003311,
1559.6,0.000001423,
1559.7,0.0000009397,
1559.8,-0.0000006017,
1559.9,-0.0000005649,
1560,-0.0000008529,
1560.1,0.0001382,
1560.2,0.0002912,
1560.3,0.0002918,
1560.4,0.0002857,
1560.5,0.0002778,
1560.6,0.0002719,
1560.7,0.0002702,
1560.8,0.0002518,
1560.9,0.00009192,
1561,0.000007966,
1561.1,-0.00000003267,
1561.2,0.000000775,
1561.3,0.000000632,
1561.4,0.0000007944,
1561.5,0.000000437,
1561.6,0.000001962,
1561.7,0.00006343,
1561.8,0.000279,
1561.9,0.0002832,
1562,0.0002758,
1562.1,0.0002658,
1562.2,0.0002668,
1562.3,0.0002604,
1562.4,0.0002503,
1562.5,0.0001138,
1562.6,0.0000164,
1562.7,0.0000005531,
1562.8,-0.0000008314,
1562.9,-0.0000002648,
1563,-0.0000003795,
1563.1,0.000000527,
1563.2,0.000001252,
1563.3,0.00000803,
1563.4,0.00025,
1563.5,0.0002724,
1563.6,0.0002645,
1563.7,0.0002574,
1563.8,0.0002502,
1563.9,0.0002444,
1564,0.0002354,
1564.1,0.0001799,
1564.2,0.00001829,
1564.3,0.000002711,
1564.4,-0.000000302,
1564.5,-0.0000007167,
1564.6,0.0000007256,
1564.7,-0.0000003017,
1564.8,0.0000007139,
1564.9,0.0000005388,
1565,0.0001919,
1565.1,0.000285,
1565.2,0.000277,
1565.3,0.0002719,
1565.4,0.0002657,
1565.5,0.0002531,
1565.6,0.0002453,
1565.7,0.0002264,
1565.8,0.00006458,
1565.9,0.000005256,
1566,0.000000914,
1566.1,0.000001901,
1566.2,0.0000002253,
1566.3,-0.0000005936,
1566.4,-0.0000002254,
1566.5,-0.0000004235,
1566.6,0.000001353,
1566.7,0.0000009217,
1566.8,-0.0000008199,
1566.9,0.000001785,
1567,0.0000003718,
1567.1,-0.00000004597,
1567.2,0.0000004639,
1567.3,0.0000004568,
1567.4,-0.0000007023,
1567.5,0.0000005623,
1567.6,0.000001248,
1567.7,-0.0000005103,
1567.8,-0.00000009309,
1567.9,0.000000224,
1568,-0.000001055,
1568.1,-0.000001336,
1568.2,0.0000008804,
1568.3,0.0000002688,
1568.4,-0.0000002002,
1568.5,-0.0000004964,
1568.6,0.000001076,
1568.7,0.000001453,
1568.8,0.0000006386,
1568.9,-0.00000006629,
1569,0.000000372,
1569.1,0.000001736,
1569.2,0.0000001314,
1569.3,0.0000021,
1569.4,0.0000002351,
1569.5,-0.0000004161,
1569.6,-0.0000001687,
1569.7,0.00000122,
1569.8,0.0000006363,
1569.9,0.000001386,
1570,-0.000000844,
1570.1,-0.000000456,
1570.2,0.000001513,
1570.3,0.0000009592,
1570.4,-0.000001409,
1570.5,0.000001008,
1570.6,0.000001416,
1570.7,0.0000005553,
1570.8,-0.0000008475,
1570.9,-0.0000002075,
1571,0.0000001739,
1571.1,-0.0000005762,
1571.2,0.000001031,
1571.3,-0.0000005683,
1571.4,-0.000000002037,
1571.5,-0.0000006052,
1571.6,0.0000007705,
1571.7,0.0000005045,
1571.8,0.0000006198,
1571.9,-0.000001282,
1572,-0.0000009656,
1572.1,0.000002219,
1572.2,-0.0000001314,
1572.3,-0.0000006806,
1572.4,-0.0000004022,
1572.5,-0.00000034,
1572.6,-0.0000002493,
1572.7,0.0000008312,
1572.8,0.000001477,
1572.9,-0.0000006384,
1573,0.000001691,
1573.1,-0.0000006308,
1573.2,0.0000005006,
1573.3,0.0000005329,
1573.4,0.00000004768,
1573.5,0.00000009528,
1573.6,-0.000001204,
1573.7,0.0000005442,
1573.8,-0.0000002735,
1573.9,0.000001764,
1574,0.0000006833,
1574.1,-0.000002603,
1574.2,0.0000003251,
1574.3,0.0000003646,
1574.4,0.0000005248,
1574.5,0.0000009899,
1574.6,0.000000378,
1574.7,0.0000006022,
1574.8,0.000001445,
1574.9,0.0000012,
1575,-0.0000004726,
