File,WaveData20240823_004.csv,
1533.6,1.622,
1533.7,1.536,
1533.8,1.451,
1533.9,1.368,
1534,1.285,
1534.1,1.203,
1534.2,1.12,
1534.3,1.042,
1534.4,0.9647,
1534.5,0.8911,
1534.6,0.8214,
1534.7,0.7572,
1534.8,0.6966,
1534.9,0.6381,
1535,0.5856,
1535.1,0.5357,
1535.2,0.4881,
1535.3,0.447,
1535.4,0.408,
1535.5,0.3728,
1535.6,0.3414,
1535.7,0.3116,
1535.8,0.2852,
1535.9,0.261,
1536,0.2391,
1536.1,0.219,
1536.2,0.2007,
1536.3,0.1845,
1536.4,0.1701,
1536.5,0.1567,
1536.6,0.1449,
1536.7,0.1343,
1536.8,0.1248,
1536.9,0.1162,
1537,0.1083,
1537.1,0.1013,
1537.2,0.09499,
1537.3,0.08943,
1537.4,0.08446,
1537.5,0.07992,
1537.6,0.07572,
1537.7,0.07189,
1537.8,0.0684,
1537.9,0.0653,
1538,0.06241,
1538.1,0.05983,
1538.2,0.05748,
1538.3,0.05535,
1538.4,0.05339,
1538.5,0.05158,
1538.6,0.0499,
1538.7,0.04841,
1538.8,0.04701,
1538.9,0.04573,
1539,0.04456,
1539.1,0.04359,
1539.2,0.04267,
1539.3,0.04181,
1539.4,0.04107,
1539.5,0.04032,
1539.6,0.03966,
1539.7,0.03907,
1539.8,0.03846,
1539.9,0.038,
1540,0.0376,
1540.1,0.03719,
1540.2,0.03685,
1540.3,0.03658,
1540.4,0.03629,
1540.5,0.03603,
1540.6,0.03578,
1540.7,0.03564,
1540.8,0.03552,
1540.9,0.03539,
1541,0.03536,
1541.1,0.03532,
1541.2,0.03526,
1541.3,0.03524,
1541.4,0.03519,
1541.5,0.03518,
1541.6,0.03525,
1541.7,0.03528,
1541.8,0.03537,
1541.9,0.03547,
1542,0.03559,
1542.1,0.0357,
1542.2,0.0358,
1542.3,0.03593,
1542.4,0.036,
1542.5,0.03619,
1542.6,0.03638,
1542.7,0.03654,
1542.8,0.03678,
1542.9,0.03696,
1543,0.03715,
1543.1,0.03732,
1543.2,0.03755,
1543.3,0.03772,
1543.4,0.03795,
1543.5,0.03816,
1543.6,0.0384,
1543.7,0.03871,
1543.8,0.03891,
1543.9,0.03912,
1544,0.03931,
1544.1,0.03957,
1544.2,0.0398,
1544.3,0.04012,
1544.4,0.04039,
1544.5,0.04071,
1544.6,0.04097,
1544.7,0.04128,
1544.8,0.04154,
1544.9,0.0418,
1545,0.04207,
1545.1,0.04233,
1545.2,0.04257,
1545.3,0.04289,
1545.4,0.04321,
1545.5,0.04351,
1545.6,0.04378,
1545.7,0.04404,
1545.8,0.04432,
1545.9,0.04457,
1546,0.04488,
1546.1,0.04515,
1546.2,0.04546,
1546.3,0.04577,
1546.4,0.04606,
1546.5,0.04631,
1546.6,0.04652,
1546.7,0.04678,
1546.8,0.04701,
1546.9,0.04728,
1547,0.04752,
1547.1,0.04779,
1547.2,0.04812,
1547.3,0.04837,
1547.4,0.0486,
1547.5,0.04881,
1547.6,0.049,
1547.7,0.04925,
1547.8,0.04943,
1547.9,0.04973,
1548,0.04995,
1548.1,0.05027,
1548.2,0.05042,
1548.3,0.0506,
1548.4,0.05078,
1548.5,0.05091,
1548.6,0.05105,
1548.7,0.05124,
1548.8,0.05139,
1548.9,0.05154,
1549,0.05169,
1549.1,0.05186,
1549.2,0.05192,
1549.3,0.05203,
1549.4,0.05211,
1549.5,0.05218,
1549.6,0.05221,
1549.7,0.05235,
1549.8,0.05243,
1549.9,0.05244,
1550,0.05255,
1550.1,0.05249,
1550.2,0.05253,
1550.3,0.05249,
1550.4,0.05241,
1550.5,0.05239,
1550.6,0.0524,
1550.7,0.05233,
1550.8,0.05234,
1550.9,0.05222,
1551,0.05217,
1551.1,0.05201,
1551.2,0.05187,
1551.3,0.05175,
1551.4,0.05162,
1551.5,0.05145,
1551.6,0.05135,
1551.7,0.05115,
1551.8,0.05096,
1551.9,0.05077,
1552,0.05057,
1552.1,0.05031,
1552.2,0.05002,
1552.3,0.04981,
1552.4,0.04952,
1552.5,0.04931,
1552.6,0.04909,
1552.7,0.04878,
1552.8,0.04847,
1552.9,0.04822,
1553,0.04792,
1553.1,0.04762,
1553.2,0.04737,
1553.3,0.04707,
1553.4,0.04682,
1553.5,0.04653,
1553.6,0.04628,
1553.7,0.04597,
1553.8,0.04564,
1553.9,0.04531,
1554,0.04502,
1554.1,0.04471,
1554.2,0.04442,
1554.3,0.04411,
1554.4,0.04384,
1554.5,0.04356,
1554.6,0.04318,
1554.7,0.04295,
1554.8,0.04259,
1554.9,0.04237,
1555,0.04212,
1555.1,0.04178,
1555.2,0.04156,
1555.3,0.04124,
1555.4,0.0409,
1555.5,0.04059,
1555.6,0.04024,
1555.7,0.03995,
1555.8,0.03962,
1555.9,0.03928,
1556,0.03901,
1556.1,0.03871,
1556.2,0.03845,
1556.3,0.03808,
1556.4,0.03775,
1556.5,0.03743,
1556.6,0.03715,
1556.7,0.03681,
1556.8,0.03652,
1556.9,0.03619,
1557,0.03583,
1557.1,0.03548,
1557.2,0.03511,
1557.3,0.03477,
1557.4,0.03439,
1557.5,0.03399,
1557.6,0.03364,
1557.7,0.03323,
1557.8,0.03286,
1557.9,0.03248,
1558,0.03212,
1558.1,0.03169,
1558.2,0.03122,
1558.3,0.03079,
1558.4,0.0304,
1558.5,0.02992,
1558.6,0.02956,
1558.7,0.02914,
1558.8,0.02871,
1558.9,0.02832,
1559,0.02779,
1559.1,0.02734,
1559.2,0.02688,
1559.3,0.02637,
1559.4,0.02596,
1559.5,0.02549,
1559.6,0.02501,
1559.7,0.0246,
1559.8,0.02411,
1559.9,0.02368,
1560,0.02324,
1560.1,0.02276,
1560.2,0.02233,
1560.3,0.02192,
1560.4,0.02146,
1560.5,0.02104,
1560.6,0.02058,
1560.7,0.02018,
1560.8,0.01971,
1560.9,0.01928,
1561,0.01885,
1561.1,0.01841,
1561.2,0.01802,
1561.3,0.0176,
1561.4,0.0172,
1561.5,0.0168,
1561.6,0.0164,
1561.7,0.01601,
1561.8,0.01561,
1561.9,0.01519,
1562,0.01482,
1562.1,0.01451,
1562.2,0.01414,
1562.3,0.01383,
1562.4,0.01346,
1562.5,0.01312,
1562.6,0.01277,
1562.7,0.01245,
1562.8,0.01215,
1562.9,0.01184,
1563,0.01149,
1563.1,0.01122,
1563.2,0.01091,
1563.3,0.01061,
1563.4,0.01037,
1563.5,0.01008,
1563.6,0.009805,
1563.7,0.009542,
1563.8,0.009286,
1563.9,0.009055,
1564,0.0088,
1564.1,0.008556,
1564.2,0.008338,
1564.3,0.0081,
1564.4,0.007872,
1564.5,0.007678,
1564.6,0.007441,
1564.7,0.007247,
1564.8,0.00701,
1564.9,0.006816,
1565,0.006647,
1565.1,0.006445,
1565.2,0.006285,
1565.3,0.006107,
1565.4,0.005922,
1565.5,0.005754,
1565.6,0.00561,
1565.7,0.00545,
1565.8,0.005281,
1565.9,0.005147,
1566,0.005022,
1566.1,0.004847,
1566.2,0.004715,
1566.3,0.004591,
1566.4,0.004484,
1566.5,0.004359,
1566.6,0.00421,
1566.7,0.004119,
1566.8,0.004045,
1566.9,0.003895,
1567,0.003695,
1567.1,0.003602,
1567.2,0.003493,
1567.3,0.003414,
1567.4,0.003309,
1567.5,0.003223,
1567.6,0.003137,
1567.7,0.003055,
1567.8,0.002974,
1567.9,0.002895,
1568,0.002809,
1568.1,0.002747,
1568.2,0.002659,
1568.3,0.002593,
1568.4,0.002516,
1568.5,0.002447,
1568.6,0.002382,
1568.7,0.002321,
1568.8,0.002255,
1568.9,0.002195,
1569,0.002128,
1569.1,0.002085,
1569.2,0.002023,
1569.3,0.001974,
1569.4,0.001932,
1569.5,0.001867,
1569.6,0.001833,
1569.7,0.001801,
1569.8,0.001737,
1569.9,0.001689,
1570,0.001648,
1570.1,0.001605,
1570.2,0.001562,
1570.3,0.001535,
1570.4,0.001497,
1570.5,0.001454,
1570.6,0.001427,
1570.7,0.001389,
1570.8,0.001369,
1570.9,0.001321,
1571,0.001292,
1571.1,0.001273,
1571.2,0.001233,
1571.3,0.001205,
1571.4,0.001185,
1571.5,0.001162,
1571.6,0.001125,
1571.7,0.00111,
1571.8,0.001085,
1571.9,0.001063,
1572,0.001031,
1572.1,0.001024,
1572.2,0.0009904,
1572.3,0.0009785,
1572.4,0.0009559,
1572.5,0.0009324,
1572.6,0.0009032,
1572.7,0.0008946,
1572.8,0.0008696,
1572.9,0.0008594,
1573,0.0008516,
1573.1,0.000821,
1573.2,0.0007997,
1573.3,0.0007875,
1573.4,0.0007779,
1573.5,0.0007574,
1573.6,0.000748,
1573.7,0.0007275,
1573.8,0.0007196,
1573.9,0.0007049,
1574,0.0006921,
1574.1,0.0006914,
1574.2,0.0006688,
1574.3,0.0006513,
1574.4,0.0006439,
1574.5,0.0006365,
1574.6,0.0006299,
1574.7,0.0006147,
1574.8,0.0006031,
1574.9,0.0005831,
1575,0.000578,
